[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t12.flac|Help On The Way|>
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t13.flac|Slipknot!|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t14.flac|Franklin's Tower|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t15.flac|He's Gone|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t16.flac|Drums|>
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t17.flac|Space > Jam|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t18.flac|Standing On The Moon|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t19.flac|Saint Stephen|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t20.flac|Hell In A Bucket|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t21.flac|Knockin' On Heaven's Door|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t22.flac|Touchdown > The Music Never Stopped|
[drive]:\Dead & Company\2024\2024-05-16 The Sphere, LasVegas, NV AUD 24 Bit (96-2)\deadco2024-05-16t23.flac|Not Fade Away|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-01.flac|Feel Like A Stranger|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-02.flac|Mississippi Half-Step Uptown Toodeloo|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-03.flac|Jack Straw|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-04.flac|Bird Song|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-05.flac|Me And My Uncle|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-06.flac|Brown Eyed Women|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-07.flac|Cold Rain And Snow|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-08.flac|Uncle John's Band|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-09.flac|Help On The Way|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-10.flac|Slipknot!|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-11.flac|Franklin's Tower|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-12.flac|He's Gone|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-13.flac|Drums|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-14.flac|Space|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-15.flac|Standing On The Moon|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-16.flac|Saint Stephen|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-17.flac|Hell In A Bucket|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-18.flac|Knockin' On Heaven's Door|
[drive]:\Dead & Company\2024 - Sphere\2024-05-16 The Sphere, Las Vegas, NV AUD 24 Bit (48-2)\deadco2024-05-16.tj.mk4-19.flac|Not Fade Away|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t02.flac|Samson And Delilah|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t04.flac|Shakedown Street|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t05.flac|Bertha|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t06.flac|Crazy Fingers|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t07.flac|Big River|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t08.flac|Good Lovin'|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t09.flac|Deal|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t10.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t11.flac|China Cat Sunflower|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t12.flac|I Know You Rider|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t13.flac|Estimated Prophet|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t14.flac|Cumberland Blues|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t15.flac|The Other One|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t16.flac|Drums|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t17.flac|Space > Jam|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t18.flac|Black Peter|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t19.flac|Althea|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t20.flac|U.S. Blues|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t21.flac|Morning Dew|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t22.flac|Descent|
[drive]:\Dead & Company\2024 - Sphere\2024-05-17 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-17t23.flac|Turn On Your Lovelight|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t02.flac|Let The Good Times Roll|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t04.flac|Truckin'|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t05.flac|Smokestack Lightning|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t06.flac|Sugaree|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t07.flac|Ship Of Fools|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t08.flac|Tennessee Jed|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t09.flac|Casey Jones|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t10.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t11.flac|Scarlet Begonias|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t12.flac|Fire On The Mountain|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t13.flac|Eyes Of The World|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t14.flac|Terrapin Station|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t15.flac|Drums|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t16.flac|Space > Jam|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t17.flac|Stella Blue|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t18.flac|The Week|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t19.flac|Goin' Down The Road Feelin' Bad|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t20.flac|Throwing Stones|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t21.flac|Descent|
[drive]:\Dead & Company\2024 - Sphere\2024-05-18 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-18t22.flac|One More Saturday Night|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\101 Crowd 1st Set Intro.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\102 I Need a Miracle.flac|I Need A Miracle|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\103 Lift Off.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\104 The Music Never Stopped.flac|The Music Never Stopped|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\105 They Love Each Other.flac|They Love Each Other|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\106 The Weight.flac|The Weight|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\107 Cassidy.flac|Cassidy|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\108 Mama Tried.flac|Mama Tried|
[drive]:\Dead & Company\2024 - Sphere\2024-05-24 The Sphere, Las Vegas, NV AUD I 24 Bit (44.1-2)\109 Althea.flac|Althea|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t02.flac|Samson And Delilah|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t04.flac|Franklin's Tower|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t05.flac|Jack Straw|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t06.flac|Friend Of The Devil|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t07.flac|Ramble On Rose|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t08.flac|Feel Like A Stranger|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t09.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t10.flac|Scarlet Begonias|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t11.flac|Fire On The Mountain|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t12.flac|All Along The Watchtower|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t13.flac|Terrapin Station|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t14.flac|Drums|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t15.flac|Space|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t16.flac|Wharf Rat|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t17.flac|Goin' Down The Road Feelin' Bad|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t18.flac|U.S. Blues|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t19.flac|Morning Dew|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t20.flac|Descent|
[drive]:\Dead & Company\2024 - Sphere\2024-05-26 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-05-26t21.flac|Not Fade Away|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t02.flac|Iko Iko|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t04.flac|Eyes Of The World|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t05.flac|Bertha|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t06.flac|Loser|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t07.flac|El Paso|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t08.flac|Cold Rain And Snow|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t09.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t10.flac|Ripple > Jam|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t11.flac|Ripple|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t12.flac|Estimated Prophet|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t13.flac|Mr. Charlie|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t14.flac|Help On The Way|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t15.flac|Slipknot!|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t16.flac|Franklin's Tower|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t17.flac|Drums|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t18.flac|Space|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t19.flac|Post Space|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t20.flac|Standing On The Moon|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t21.flac|Althea|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t22.flac|Goin' Down The Road Feelin' Bad|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t23.flac|Knockin' On Heaven's Door|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t24.flac|Descent|
[drive]:\Dead & Company\2024 - Sphere\2024-05-30 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-30t25.flac|Fire On The Mountain|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t02.flac|Shakedown Street|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t04.flac|Jack Straw|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t05.flac|New Speedway Boogie|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t06.flac|Row Jimmy|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t07.flac|Tennessee Jed|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t08.flac|Playing In The Band|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t09.flac|Don't Ease Me In|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t10.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t11.flac|Uncle John's Band|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t12.flac|China Cat Sunflower|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t13.flac|I Know You Rider|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t14.flac|Dark Star|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t15.flac|Drums|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t16.flac|Space|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t17.flac|Post Space|>
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t18.flac|Stella Blue|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t19.flac|Terrapin Station|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t20.flac|Hell In A Bucket|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t21.flac|Black Muddy River|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t22.flac|Descent|
[drive]:\Dead & Company\2024 - Sphere\2024-05-31 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\Deadco2024-05-31t23.flac|Casey Jones|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t01.flac|Crowd|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t02.flac|Alabama Getaway|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t03.flac|Liftoff|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t04.flac|The Music Never Stopped|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t05.flac|They Love Each Other|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t06.flac|Ramble On Rose|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t07.flac|Hurts Me Too|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t08.flac|Lost Sailor|>
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t09.flac|Saint Of Circumstance|
[drive]:\Dead & Company\2024 - Sphere\2024-06-01 The Sphere, Las Vegas, NV AUD 24 Bit (44.1-2)\deadco2024-06-01t10.flac|Crowd|
